sep=,
"pers_id","id_ca_parlinfo","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","wikipedia_fr","twitter_screen_name","twitter_id","parlinfo_is_mp","parlinfo_is_senator","parlinfo_party","parlinfo_constituency","parlinfo_occupation","parlinfo_language"
"CA_Mayes_Colin_1948","439","Mayes","Colin","m","11apr1948",NA,"New Westminster, British Columbia, Canada","Q2982636","Colin_Mayes","Colin_Mayes",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Okanagan--Shuswap","businessman",NA
"CA_Molloy_John_1873","445","Molloy","John-Patrick","m","13mar1873","16mar1948","Arthur, Ontario, Canada","Q6252112","John_Patrick_Molloy",NA,NA,NA,TRUE,TRUE,"Liberal Party of Canada; Opposition","Provencher","farmer, veterinary surgeon",NA
"CA_Haggart_John_1836","446","Haggart","John-Graham","m","14nov1836","13mar1913","Perth, Upper Canada","Q6235973","John_Graham_Haggart","John_Graham_Haggart",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Lanark South","mill owner",NA
"CA_Loy_George_1840","453","Loy","George-di-Madeiros","m","27nov1840","14dec1936","Coteau-Landing, Lower Canada","Q3102032","George_di_Madeiros_Loy","George_di_Madeiros_Loy",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Beauharnois","farmer",NA
"CA_Nickle_Carl_1914","456","Nickle","Carl-Olof","m","12jul1914","05dec1990","Winnipeg, Manitoba, Canada","Q5040579","Carl_Nickle",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Calgary West","editor, oilman, publisher",NA
"CA_Cunningham_Robert_1836","463","Cunningham","Robert","m","12may1836","04jul1874","Stewarton, Scotland","Q7343253","Robert_Cunningham_(politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Marquette","newspaper owner, newspaper editor, correspondent, author",NA
"CA_Ferguson_Rork_1884","465","Ferguson","Rork-Scott","m","10feb1884","04mar1955","Peterborough County, Ontario, Canada","Q7366838","Rork_Scott_Ferguson",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Hastings--Peterborough","farmer",NA
"CA_Turner_Garth_1949","469","Turner","Garth","m","14mar1949",NA,"Woodstock, Ontario, Canada","Q3098501","Garth_Turner","Garth_Turner",NA,NA,TRUE,FALSE,"Liberal Party of Canada; Independent; Conservative Party of Canada; Progressive Conservative Party","Halton--Peel","author, journalist, columnist, teacher",NA
"CA_Loucks_William_1873","473","Loucks","William-John","m","26jun1873","02sep1968","Battersea, Ontario, Canada","Q8013642","William_John_Loucks",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Rosetown","farmer",NA
"CA_Favreau_Guy_1917","493","Favreau","Guy","m","20may1917","11jul1967","Montreal, Quebec, Canada","Q1557479","Guy_Favreau","Guy_Favreau",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Papineau","lecturer, legal counsel, lawyer",NA
"CA_Ahearn_Thomas_1886","507","Ahearn","Thomas-Franklin","m","10may1886","07nov1962","Ottawa, Ontario, Canada","Q1442854","T._Franklin_Ahearn",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Ottawa (City of)","agent, hatcheryman, insurance agent, businessman",NA
"CA_Marchand_Jean_1944","509","Marchand","Jean-Paul","m","13sep1944",NA,"Penetanguishene, Ontario, Canada","Q3168592","Jean-Paul_Marchand","Jean-Paul_Marchand",NA,NA,TRUE,FALSE,"Bloc Québécois","Québec-Est","professor, author",NA
"CA_Parizeau_Joseph_1920","510","Parizeau","Joseph-Aime-Roger","m","30may1920","22may1968","Montreal, Quebec, Canada","Q3439341","Roger_Parizeau","Roger_Parizeau",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Lac-Saint-Jean","salesman",NA
"CA_Fournier_Ghislain_1938","512","Fournier","Ghislain","m","26aug1938",NA,"Saint-Vianney, Quebec, Canada","Q3104875","Ghislain_Fournier","Ghislain_Fournier",NA,NA,TRUE,FALSE,"Bloc Québécois","Manicouagan","welder, real estate agent, realtor, real estate manager, businessman, restaurant and bar owner",NA
"CA_Chan_Raymond_1951","517","Chan","Raymond","m","25oct1951",NA,"Hong Kong, China","Q3420751","Raymond_Chan_(politician)","Raymond_Chan",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Richmond","electrical engineer, professional engineer",NA
"CA_Vankoughnet_William_1943","523","Vankoughnet","William-John","m","07jan1943",NA,"Kingston, Ontario, Canada","Q4911222","Bill_Vankoughnet",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Hastings--Frontenac","municipal administrator",NA
"CA_Hutchins_William_1843","526","Hutchins","William-Henry","m","1843","19may1898","Stormont County, Canada West","Q8012058","William_Henry_Hutchins",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Middlesex North","grain merchant, produce dealer",NA
"CA_Bloomfield_Garnet_1929","528","Bloomfield","Garnet-McCallum","m","08apr1929","01aug2018","Ilderton, Ontario, Canada","Q5523633","Garnet_Bloomfield",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","London--Middlesex","farmer",NA
"CA_Pearson_Lester_1897","531","Pearson","Lester-Bowles","m","23apr1897","27dec1972","Newtonbrook, Ontario, Canada","Q128604","Lester_B._Pearson","Lester_B._Pearson",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Algoma East","professor, diplomat, senior public servant, author, ambassador",NA
"CA_OBrien_Joseph_1895","534","OBrien","Joseph-Leonard","m","06nov1895","18jun1973","South Nelson, New Brunswick, Canada","Q3185249","Joseph_Leonard_O'Brien","Joseph_Leonard_O'Brien",NA,NA,TRUE,FALSE,"National Government","Northumberland","lumber merchant",NA
"CA_Jenkins_Robert_1873","542","Jenkins","Robert-Harold","m","30jun1873","05nov1939","Mount Albion, Prince Edward Island, Canada","Q7345265","Robert_Harold_Jenkins",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Queen's","merchant, investment dealer",NA
"CA_Culbert_Harold_1944","544","Culbert","Harold-William","m","16may1944","01mar2005","Woodstock, New Brunswick, Canada","Q5660398","Harold_Culbert","Harold_Culbert",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Carleton--Charlotte","chartered accountant, insurance agent, businessman",NA
"CA_Bock_William_1884","547","Bock","William-George","m","11jun1884","28mar1973","Port Elgin, Ontario, Canada","Q8009771","William_George_Bock",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Maple Creek","farmer",NA
"CA_McConville_Lewis_1849","550","McConville","Lewis-Arthur","m","20dec1849","09may1882","Saint-Paul de Joliette, Canada East","Q3237285","Lewis_Arthur_McConville","Lewis_Arthur_McConville",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Joliette","lawyer",NA
"CA_Hodgins_George_1865","551","Hodgins","George-Frederick","m","17dec1865","17jan1940","Shawville, Canada East","Q3101583","George_Frederick_Hodgins","George_Fred_Hodgins",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Pontiac","merchant",NA
"CA_Martin_Joseph_1852","553","Martin","Joseph","m","24sep1852","02mar1923","Milton, Canada West","Q333913","Joseph_Martin_(Canadian_politician)","Joseph_Martin_(homme_politique_canadien)",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Winnipeg","newspaper owner, newspaper editor, lawyer, teacher",NA
"CA_Ferron_J_1896","554","Ferron","J-Emile","m","25sep1896","02mar1970","Saint-Léon, Quebec, Canada","Q3156737","J.-Émile_Ferron","J.-Émile_Ferron",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Berthier--Maskinongé","lawyer",NA
"CA_Miller_Henry_1861","561","Miller","Henry-Horton","m","10jan1861","04sep1916","Owen Sound, Canada West","Q5723261","Henry_Horton_Miller",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Grey South","real estate agent",NA
"CA_Pouliot_Jean_1816","563","Pouliot","Jean-Baptiste","m","21may1816","18oct1888","Saint-Louis-de-Kamouraska, Lower Canada","Q3164370","Jean-Baptiste_Pouliot","Jean-Baptiste_Pouliot",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Témiscouata","notary",NA
"CA_Halliday_James_1845","566","Halliday","James","m","03apr1845","11apr1921","Burgess Township, Canada West","Q6135407","James_Halliday_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Bruce North","merchant, cattle dealer",NA
"CA_Ferguson_Julian_1894","568","Ferguson","Julian-Harcourt","m","02jun1894","06may1965","Barrie, Ontario, Canada","Q6307159","Julian_Ferguson","Julian_Ferguson",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Simcoe North","manufacturer, gentleman, insurance broker, insurance agent",NA
"CA_Boucher_Sylvie_1962","570","Boucher","Sylvie","f","18dec1962",NA,"Victoriaville, Quebec, Canada","Q3507287","Sylvie_Boucher","Sylvie_Boucher_(femme_politique)","SBoucherMP",NA,TRUE,FALSE,"Conservative Party of Canada","Beauport--Limoilou","sales and marketing consultant, manager, political assistant, administrator",NA
"CA_Blatchford_Kenneth_1882","586","Blatchford","Kenneth-Alexander","m","05mar1882","20apr1933","Minnedosa, Manitoba, Canada","Q6390978","Kenny_Blatchford",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Edmonton East","insurance broker",NA
"CA_Bertrand_Ernest_1888","596","Bertrand","Ernest","m","15dec1888","11oct1958","Somerset, Quebec, Canada","Q3056844","Ernest_Bertrand","Ernest_Bertrand",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Laurier","lawyer",NA
"CA_Balfour_James_1928","620","Balfour","James","m","22may1928","12dec1999","Regina, Saskatchewan, Canada","Q6129296","James_Balfour_(Canadian_politician)",NA,NA,NA,TRUE,TRUE,"Progressive Conservative Party","Regina East","barrister and solicitor",NA
"CA_Little_William_1820","621","Little","William-Caruthers","m","20sep1820","31dec1881","Gloucestershire, England","Q8006598","William_Carruthers_Little",NA,NA,NA,TRUE,FALSE,"Liberal-Conservative","Simcoe South","farmer",NA
"CA_Nault_Robert_1955","623","Nault","Robert-Daniel","m","09nov1955",NA,"Sainte-Anne, Manitoba, Canada","Q2907780","Bob_Nault","Bob_Nault",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Kenora--Rainy River","train conductor",NA
"CA_Royal_Joseph_1837","627","Royal","Joseph","m","07may1837","23aug1902","Repentigny, Lower Canada","Q3185594","Joseph_Royal","Joseph_Royal",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Provencher","editor, author, lawyer",NA
"CA_Marier_Elphege_1888","628","Marier","Elphege","m","31jul1888","01jan1978","Drummondville, Quebec, Canada","Q3051681","Elphège_Marier","Elphège_Marier",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Jacques Cartier","lawyer",NA
"CA_Dupuy_Michel_1930","629","Dupuy","Michel","m","11jan1930","09jul2023","Paris, France","Q3309553","Michel_Dupuy","Michel_Dupuy_(homme_politique,_1930)",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Laval West","professor, ambassador, journalist, political adviser, foreign policy adviser",NA
"CA_Faour_Alphonsus_1951","630","Faour","Alphonsus","m","16nov1951",NA,"Corner Brook, Newfoundland and Labrador, Canada","Q5465064","Fonse_Faour",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Humber--Port au Port--St. Barbe","lawyer",NA
"CA_Roy_Jean_1949","642","Roy","Jean-Yves","m","21jul1949",NA,"Saint-Charles-Garnier, Quebec, Canada","Q3170202","Jean-Yves_Roy","Jean-Yves_Roy_(homme_politique)",NA,NA,TRUE,FALSE,"Bloc Québécois","Matapédia--Matane","teacher",NA
"CA_Bethel_Judith_1943","649","Bethel","Judith-Claire","f","24aug1943",NA,"Winnipeg, Manitoba, Canada","Q6304339","Judy_Bethel",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Edmonton East","educator, investment broker",NA
"CA_Lemay_Marc_1951","652","Lemay","Marc","m","04apr1951",NA,"Amos, Quebec, Canada","Q3288208","Marc_Lemay","Marc_Lemay",NA,NA,TRUE,FALSE,"Bloc Québécois","Abitibi--Témiscamingue","lawyer",NA
"CA_Murray_Alexander_1900","660","Murray","Alexander-Clark","m","24jul1900","28nov1983","West Zorra Township, Ontario, Canada","Q5127337","Clark_Murray_(politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Oxford","pharmacist",NA
"CA_Murphy_Thomas_1883","662","Murphy","Thomas-Gerow","m","29oct1883","07apr1971","Northumberland County, Ontario, Canada","Q7789997","Thomas_Gerow_Murphy","Thomas_Gerow_Murphy",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Neepawa","pharmacist",NA
"CA_Boulanger_Prosper_1918","668","Boulanger","Prosper","m","17nov1918","05dec2002","Saint-Eugène-de-l'Islet, Quebec, Canada","Q3407768","Prosper_Boulanger","Prosper_Boulanger",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Mercier","businessman",NA
"CA_Calvert_William_1859","670","Calvert","William-Samuel","m","03mar1859","22feb1930","Warwick Township, Canada West","Q8018080","William_Samuel_Calvert",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Middlesex West","manufacturer, merchant",NA
"CA_Caron_Adolphe_1843","675","Caron","Adolphe-Philippe","m","24dec1843","20apr1908","Québec, Quebec, Canada","Q365644","Adolphe-Philippe_Caron","Adolphe-Philippe_Caron",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Quebec County","lawyer",NA
"CA_Wallace_David_1850","678","Wallace","David-Wardrope","m","22dec1850","19nov1924","North Gower, Canada West","Q5240837","David_Wardrope_Wallace",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Russell","physician",NA
"CA_Hickey_Charles_1840","680","Hickey","Charles-Erastus","m","24mar1840","19sep1908","Williamsburg, Upper Canada","Q5077403","Charles_Erastus_Hickey",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Dundas","physician",NA
"CA_Scott_Reid_1926","683","Scott","Reid","m","23oct1926","02mar2016","Toronto, Ontario, Canada","Q7309988","Reid_Scott_(politician)",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Danforth","judge, lawyer",NA
"CA_Glass_Samuel_1861","688","Glass","Samuel-Francis","m","08jan1861","06apr1925","London Township, Canada West","Q7411413","Samuel_Francis_Glass",NA,NA,NA,TRUE,FALSE,"Unionist; Conservative (1867-1942)","Middlesex East","real estate agent, insurance broker",NA
"CA_Rennie_Almon_1882","689","Rennie","Almon-Secord","m","17aug1882","26oct1949","Linwood, Ontario, Canada","Q4733877","Almon_Rennie",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Oxford South","gentleman, merchant",NA
"CA_MacInnis_Malcolm_1933","701","MacInnis","Malcolm","m","22may1933",NA,"Halifax, Nova Scotia, Canada","Q6742459","Malcolm_MacInnis",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Cape Breton South","educator, sociologist",NA
"CA_Taylor_James_1872","702","Taylor","James-Samuel","m","20jan1872","22dec1960","Liverpool, England","Q6142745","James_Samuel_Taylor",NA,NA,NA,TRUE,FALSE,"Independent; Co-operative Commonwealth Federation","Nanaimo","printer, publisher",NA
"CA_Greene_Barbara_1945","710","Greene","Barbara","f","01sep1945",NA,"Pembroke, Ontario, Canada","Q4858930","Barbara_Greene","Barbara_Greene",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Don Valley North","teacher",NA
"CA_Duncan_John_1948","713","Duncan","John","m","19dec1948",NA,"Winnipeg, Manitoba, Canada","Q3181387","John_Duncan_(Canadian_politician)","John_Duncan_(homme_politique_canadien)","JohnDuncanMP",NA,TRUE,FALSE,"Conservative Party of Canada; Canadian Reform Conservative Alliance; Reform Party of Canada","North Island--Powell River","consultant, forester",NA
"CA_Pottier_Vincent_1897","714","Pottier","Vincent-Joseph","m","11apr1897","04feb1980","Belleville, Nova Scotia, Canada","Q7932009","Vincent_Pottier",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Shelburne--Yarmouth--Clare","barrister",NA
"CA_Thomson_Roderick_1924","717","Thomson","Roderick-J","m","05feb1924","26dec1994","Springwater, Saskatchewan, Canada","Q7356388","Rod_Thomson",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Battleford--Kindersley","farmer",NA
"CA_Macdonell_Donald_1849","720","Macdonell","Donald-Greenfield","m","02jul1849","12nov1916","Morrisburg, Canada West","Q5294445","Donald_Greenfield_MacDonell",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Lanark North","lawyer",NA
"CA_Morris_James_1857","721","Morris","James","m","16dec1857","12jun1931","Rutland, Canada West","Q3161290","James_Morris_(Quebec_politician)","James_Morris_(député_canadien)",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Châteauguay","granite dealer, farmer, marble dealer",NA
"CA_Richardson_Lee_1947","726","Richardson","Lee","m","31oct1947",NA,"North Battleford, Saskatchewan, Canada","Q669355","Lee_Richardson_(politician)","Lee_Richardson",NA,NA,TRUE,FALSE,"Conservative Party of Canada; Progressive Conservative Party","Calgary Southeast","businessman",NA
"CA_Finlay_John_1929","727","Finlay","John-Baird","m","29jan1929","17oct2010","Santo Domingo, Dominican Republic","Q16018741","John_Baird_Finlay",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Oxford","school superintendent, teacher",NA
"CA_Lantier_Jacques_1814","729","Lantier","Jacques-Philippe","m","21jul1814","15sep1882","Saint-Joseph-de-Soulanges (Les Cédres), Lower Canada","Q3158043","Jacques-Philippe_Lantier","Jacques-Philippe_Lantier",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Soulanges","store owner",NA
"CA_Turner_John_1946","740","Turner","John-Barry","m","11apr1946","20oct2021","Ottawa, Ontario, Canada","Q4864861","Barry_Turner_(politician)",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Ottawa--Carleton","marketing manager",NA
"CA_Ogle_Robert_1928","744","Ogle","Robert-Joseph","m","24dec1928","01apr1998","Rosetown, Saskatchewan, Canada","Q15493562","Robert_Ogle",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Saskatoon East","priest, missionary",NA
"CA_Munro_Donald_1916","748","Munro","Donald-W","m","08apr1916","28jul1998","Regina, Saskatchewan, Canada","Q5295264","Donald_W._Munro",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Esquimalt--Saanich","diplomat, ambassador",NA
"CA_Bethune_John_1850","750","Bethune","John-Lemuel","m","09mar1850","27sep1913","Loch Lomond, Nova Scotia, Canada","Q6244524","John_Lemuel_Bethune",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Victoria","physician",NA
"CA_Warburton_Alexander_1852","756","Warburton","Alexander-Bannerman","m","05apr1852","14jan1929","Summerside, Prince Edward Island, Canada","Q581190","Alexander_Warburton","Alexander_Bannerman_Warburton",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Queen's","lawyer",NA
"CA_Montgomery_Gage_1898","759","Montgomery","Gage-Workman","m","02may1898","05jun1963","Bedell Settlement, New Brunswick, Canada","Q3094312","Gage_Montgomery","Gage_Montgomery",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Victoria--Carleton","barrister, lawyer",NA
"CA_Galbraith_Daniel_1813","762","Galbraith","Daniel","m","01feb1813","17dec1879","Glasgow, Scotland","Q5217231","Daniel_Galbraith_(Ontario_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Lanark North","farmer",NA
"CA_Canuel_Rene_1936","765","Canuel","Rene","m","21oct1936",NA,"Sainte-Odile, Quebec, Canada","Q3425957","René_Canuel","René_Canuel",NA,NA,TRUE,FALSE,"Bloc Québécois","Matapédia--Matane","professor, teacher",NA
"CA_Douglas_James_1839","780","Douglas","James-Moffat","m","26may1839","19aug1920","Linton, Roxborough, Scotland","Q3161285","James_Moffat_Douglas","James_Moffat_Douglas",NA,NA,TRUE,TRUE,"Independent Liberal; Liberal Party of Canada","Assiniboia East","farmer, minister, missionary",NA
"CA_Harris_Richard_1944","783","Harris","Richard-M","m","06sep1944",NA,"Vancouver, British Columbia, Canada","Q3430844","Dick_Harris","Richard_Harris_(homme_politique)",NA,NA,TRUE,FALSE,"Conservative Party of Canada; Canadian Reform Conservative Alliance; Reform Party of Canada","Prince George--Bulkley Valley","businessman",NA
"CA_Cameron_Donald_1917","797","Cameron","Donald-Niel","m","17apr1917","24dec2014","Alexandria, Ontario, Canada","Q5294937","Donald_Niel_Cameron","Donald_Niel_Cameron",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Kamloops--Shuswap","heavy construction contractor",NA
"CA_Foster_Arthur_1886","798","Foster","Arthur-de-Witt","m","17may1886","02mar1939","Hampton, Nova Scotia, Canada","Q4800793","Arthur_de_Witt_Foster",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Kings","broker, teacher",NA
"CA_Dawson_George_1858","810","Dawson","George-Walker-Wesley","m","14feb1858","02jul1936","Sligo, Ireland","Q5545824","George_Walker_Wesley_Dawson",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Addington","lumberman, merchant, postmaster",NA
"CA_Dawson_John_1826","824","Dawson","John-A","m","1826","31oct1902","Pictou, Nova Scotia, Canada","Q16030586","John_A._Dawson_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Pictou","merchant, taxidermist",NA
"CA_Delorme_Louis_1824","827","Delorme","Louis","m","29dec1824","18jun1895","Montreal, Quebec, Canada","Q3261690","Louis_Delorme","Louis_Delorme",NA,NA,TRUE,FALSE,"Liberal Party of Canada","St. Hyacinthe","lawyer",NA
