sep=,
"pers_id","id_us_bioguide","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","twitter_screen_name","twitter_id"
"US_Gordon_William_1763","G000318","Gordon","William","m","12apr1763",NA,NA,"Q2578998","William Gordon (New Hampshire politician)",NA,NA
"US_Greene_Ray_1765","G000427","Greene","Ray","m","02feb1765",NA,NA,"Q371165","Ray Greene (politician)",NA,NA
"US_Hartley_Thomas_1748","H000299","Hartley","Thomas","m","07sep1748",NA,NA,"Q5791785","Thomas Hartley",NA,NA
"US_Havens_Jonathan_1757","H000359","Havens","Jonathan","m","18jun1757",NA,NA,"Q543677","Jonathan Nicoll Havens",NA,NA
"US_Imlay_James_1764","I000011","Imlay","James","m","26nov1764",NA,NA,"Q1680547","James H. Imlay",NA,NA
"US_Jones_James_9999","J000227","Jones","James","m",NA,NA,NA,"Q613651","James Jones (Georgia politician)",NA,NA
"US_Kittera_John_9999","K000253","Kittera","John","m",NA,NA,NA,"Q6262359","John W. Kittera",NA,NA
"US_Lee_Henry_1756","L000195","Lee","Henry","m","29jan1756",NA,NA,"Q450175","Henry Lee III",NA,NA
"US_Linn_James_9999","L000336","Linn","James","m",NA,NA,NA,"Q177100","James Linn",NA,NA
"US_Livermore_Samuel_1732","L000364","Livermore","Samuel","m","14may1732",NA,NA,"Q450568","Samuel Livermore",NA,NA
"US_Lyman_Samuel_1749","L000528","Lyman","Samuel","m","25jan1749",NA,NA,"Q2218595","Samuel Lyman",NA,NA
"US_Marshall_John_1755","M000157","Marshall","John","m","24sep1755",NA,NA,"Q310829","John Marshall",NA,NA
"US_McMillan_William_1764","M000571","McMillan","William","m","02mar1764",NA,NA,"Q2579966","William McMillan (congressman)",NA,NA
"US_Nicholas_John_9999","N000084","Nicholas","John","m",NA,NA,NA,"Q1701213","John Nicholas (congressman)",NA,NA
"US_Nott_Abraham_1768","N000161","Nott","Abraham","m","05feb1768",NA,NA,"Q330433","Abraham Nott",NA,NA
"US_Page_Robert_1765","P000021","Page","Robert","m","04feb1765",NA,NA,"Q1485195","Robert Page (Virginia politician)",NA,NA
"US_Parker_Josiah_1751","P000065","Parker","Josiah","m","11may1751",NA,NA,"Q1708657","Josiah Parker",NA,NA
"US_Pinckney_Thomas_1750","P000357","Pinckney","Thomas","m","23oct1750",NA,NA,"Q881165","Thomas Pinckney",NA,NA
"US_Platt_Jonas_1769","P000381","Platt","Jonas","m","30jun1769",NA,NA,"Q1486836","Jonas Platt",NA,NA
"US_Powell_Leven_9999","P000482","Powell","Leven","m",NA,NA,NA,"Q137858","Leven Powell",NA,NA
"US_Reed_John_1751","R000120","Reed","John","m","11nov1751",NA,NA,"Q1701549","John Reed Sr.",NA,NA
"US_Sedgwick_Theodore_1746","S000222","Sedgwick","Theodore","m","09may1746",NA,NA,"Q331209","Theodore Sedgwick",NA,NA
"US_Sewall_Samuel_1757","S000259","Sewall","Samuel","m","11dec1757",NA,NA,"Q1712522","Samuel Sewall (congressman)",NA,NA
"US_Spaight_Richard_1758","S000693","Spaight","Richard","m","25mar1758",NA,NA,"Q878563","Richard Dobbs Spaight",NA,NA
"US_Thatcher_George_1754","T000141","Thatcher","George","m","12apr1754",NA,NA,"Q961579","George Thatcher",NA,NA
"US_Thomas_John_1764","T000173","Thomas","John","m","15oct1764",NA,NA,"Q577114","John Chew Thomas",NA,NA
"US_Thomas_Richard_1744","T000183","Thomas","Richard","m","30dec1744",NA,NA,"Q7329439","Richard Thomas (Pennsylvania politician)",NA,NA
"US_Waln_Robert_1765","W000094","Waln","Robert","m","22feb1765",NA,NA,"Q7350826","Robert Waln",NA,NA
"US_Foster_Dwight_1757","F000301","Foster","Dwight","m","07dec1757",NA,NA,"Q456298","Dwight Foster (politician, born 1757)",NA,NA
"US_Hindman_William_1743","H000629","Hindman","William","m","01apr1743",NA,NA,"Q5806411","William Hindman",NA,NA
"US_Morris_Gouverneur_1752","M000976","Morris","Gouverneur","m","31jan1752",NA,NA,"Q714960","Gouverneur Morris",NA,NA
"US_Bacon_John_1738","B000017","Bacon","John","m","05apr1738",NA,NA,"Q1244688","John Bacon (Massachusetts politician)",NA,NA
"US_Bird_John_1768","B000477","Bird","John","m","22nov1768",NA,NA,"Q868289","John Bird (New York politician)",NA,NA
"US_Boude_Thomas_1752","B000660","Boude","Thomas","m","17may1752",NA,NA,"Q7787759","Thomas Boude",NA,NA
"US_Breckinridge_John_1760","B000787","Breckinridge","John","m","02dec1760",NA,NA,"Q959976","John Breckinridge (U.S. Attorney General)",NA,NA
"US_Cabell_Samuel_1756","C000005","Cabell","Samuel","m","15dec1756",NA,NA,"Q82462","Samuel Jordan Cabell",NA,NA
"US_Colhoun_John_9999","C000627","Colhoun","John","m",NA,NA,NA,"Q1699879","John E. Colhoun",NA,NA
"US_Davis_Thomas_9999","D000138","Davis","Thomas","m",NA,NA,NA,"Q2427593","Thomas Terry Davis",NA,NA
"US_Ellery_Christopher_1768","E000114","Ellery","Christopher","m","01nov1768",NA,NA,"Q447135","Christopher Ellery",NA,NA
"US_Elmendorf_Lucas_9999","E000153","Elmendorf","Lucas","m",NA,NA,NA,"Q1873063","Lucas Elmendorf",NA,NA
"US_Fearing_Paul_1762","F000054","Fearing","Paul","m","28feb1762",NA,NA,"Q1278451","Paul Fearing",NA,NA
"US_Foster_Abiel_1735","F000297","Foster","Abiel","m","08aug1735",NA,NA,"Q320910","Abiel Foster",NA,NA
"US_Greene_Thomas_1758","G000428","Greene","Thomas","m","26feb1758",NA,NA,"Q2425959","Thomas M. Green Jr.",NA,NA
"US_Grove_William_1764","G000502","Grove","William","m","15jan1764",NA,NA,"Q2577976","William Barry Grove",NA,NA
"US_Henderson_Archibald_1768","H000475","Henderson","Archibald","m","07aug1768",NA,NA,"Q633176","Archibald Henderson (politician)",NA,NA
"US_Hill_William_1767","H000611","Hill","William","m","01may1767",NA,NA,"Q1650242","William Henry Hill (North Carolina politician)",NA,NA
"US_Hunter_Narsworthy_9999","H000986","Hunter","Narsworthy","m",NA,NA,NA,"Q1965415","Narsworthy Hunter",NA,NA
"US_Jackson_George_1757","J000012","Jackson","George","m","09jan1757",NA,NA,"Q1507645","George Jackson (Virginia politician)",NA,NA
"US_Jackson_James_1757","J000017","Jackson","James","m","21sep1757",NA,NA,"Q357646","James Jackson (Georgia politician)",NA,NA
"US_Johnson_Charles_9999","J000123","Johnson","Charles","m",NA,NA,NA,"Q1065087","Charles Johnson (North Carolina politician)",NA,NA
"US_Jones_William_9999","J000258","Jones","William","m",NA,NA,NA,"Q926113","William Jones (statesman)",NA,NA
"US_Lee_Silas_1760","L000204","Lee","Silas","m","03jul1760",NA,NA,"Q2285671","Silas Lee",NA,NA
"US_Lincoln_Levi_1749","L000316","Lincoln","Levi","m","15may1749",NA,NA,"Q720568","Levi Lincoln Sr.",NA,NA
"US_Logan_George_1753","L000401","Logan","George","m","09sep1753",NA,NA,"Q5541811","George Logan (Pennsylvania politician)",NA,NA
"US_Mattoon_Ebenezer_1755","M000259","Mattoon","Ebenezer","m","19aug1755",NA,NA,"Q1278664","Ebenezer Mattoon",NA,NA
"US_Morris_Lewis_1760","M000983","Morris","Lewis","m","02nov1760",NA,NA,"Q1822150","Lewis R. Morris",NA,NA
"US_Morris_Thomas_1771","M000988","Morris","Thomas","m","26feb1771",NA,NA,"Q2426193","Thomas Morris (New York politician)",NA,NA
"US_Muhlenberg_John_1746","M001066","Muhlenberg","John","m","01oct1746",NA,NA,"Q4382323","Peter Muhlenberg",NA,NA
"US_Ogden_Aaron_1756","O000041","Ogden","Aaron","m","03dec1756",NA,NA,"Q302436","Aaron Ogden",NA,NA
"US_Olcott_Simeon_1735","O000060","Olcott","Simeon","m","01oct1735",NA,NA,"Q2287091","Simeon Olcott",NA,NA
"US_Peirce_Joseph_1748","P000190","Peirce","Joseph","m","25jun1748",NA,NA,"Q1246445","Joseph Peirce",NA,NA
"US_Perkins_Elias_1767","P000231","Perkins","Elias","m","05apr1767",NA,NA,"Q1329117","Elias Perkins",NA,NA
"US_Read_Nathan_1759","R000093","Read","Nathan","m","02jul1759",NA,NA,"Q1669682","Nathan Read",NA,NA
"US_Rutledge_John_9999","R000553","Rutledge","John","m",NA,NA,NA,"Q1701634","John Rutledge Jr.",NA,NA
"US_Sheafe_James_1755","S000312","Sheafe","James","m","16nov1755",NA,NA,"Q1681092","James Sheafe",NA,NA
"US_Shepard_William_1737","S000330","Shepard","William","m","01dec1737",NA,NA,"Q2580542","William Shepard",NA,NA
"US_Smith_Josiah_1738","S000582","Smith","Josiah","m","26feb1738",NA,NA,"Q1708662","Josiah Smith",NA,NA
"US_Sprigg_Richard_9999","S000752","Sprigg","Richard","m",NA,NA,NA,"Q576826","Richard Sprigg Jr.",NA,NA
"US_Stratton_John_1769","S000994","Stratton","John","m","19aug1769",NA,NA,"Q940006","John Stratton (Virginia politician)",NA,NA
"US_Taliaferro_Benjamin_9999","T000025","Taliaferro","Benjamin","m",NA,NA,NA,"Q817706","Benjamin Taliaferro",NA,NA
"US_Tillinghast_Thomas_1742","T000273","Tillinghast","Thomas","m","21aug1742",NA,NA,"Q670919","Thomas Tillinghast",NA,NA
"US_Tracy_Uriah_1755","T000348","Tracy","Uriah","m","02feb1755",NA,NA,"Q650446","Uriah Tracy",NA,NA
"US_Upham_George_1768","U000022","Upham","George","m","27dec1768",NA,NA,"Q1506917","George B. Upham",NA,NA
"US_vanNess_John_1769","V000049","vanNess","John","m","04nov1769",NA,NA,"Q2370227","John Peter Van Ness",NA,NA
"US_Walker_Benjamin_9999","W000046","Walker","Benjamin","m",NA,NA,NA,"Q1446684","Benjamin Walker (Continental Army officer)",NA,NA
"US_Williams_Robert_9999","W000534","Williams","Robert","m",NA,NA,NA,"Q2159211","Robert Williams (North Carolina politician)",NA,NA
"US_Woods_Henry_9999","W000722","Woods","Henry","m",NA,NA,NA,"Q13219863","Henry Woods (Pennsylvania politician)",NA,NA
"US_Butler_Pierce_1744","B001186","Butler","Pierce","m","11jul1744",NA,NA,"Q2530426","Pierce Butler (American politician)",NA,NA
"US_Clinton_De_1769","C000525","Clinton","De","m","02mar1769",NA,NA,"Q527462","DeWitt Clinton",NA,NA
"US_Plumer_William_1759","P000393","Plumer","William","m","25jun1759",NA,NA,"Q132185","William Plumer",NA,NA
"US_Bailey_Theodorus_1758","B000049","Bailey","Theodorus","m","12oct1758",NA,NA,"Q2418845","Theodorus Bailey (politician)",NA,NA
"US_Baldwin_Simeon_1761","B000097","Baldwin","Simeon","m","14dec1761",NA,NA,"Q1290741","Simeon Baldwin",NA,NA
"US_Bowie_Walter_9999","B000697","Bowie","Walter","m",NA,NA,NA,"Q576779","Walter Bowie",NA,NA
"US_Bruce_Phineas_1762","B000970","Bruce","Phineas","m","07jun1762",NA,NA,"Q2088353","Phineas Bruce",NA,NA
"US_Claiborne_Thomas_1749","C000406","Claiborne","Thomas","m","01feb1749",NA,NA,"Q2423017","Thomas Claiborne (1749–1812)",NA,NA
"US_Cutler_Manasseh_1742","C001026","Cutler","Manasseh","m","13may1742",NA,NA,"Q1513958","Manasseh Cutler",NA,NA
"US_Dennis_John_1771","D000243","Dennis","John","m","17dec1771",NA,NA,"Q2695487","John Dennis (1771–1806)",NA,NA
"US_Dwight_Thomas_1758","D000583","Dwight","Thomas","m","29oct1758",NA,NA,"Q1692947","Thomas Dwight (politician)",NA,NA
"US_Earle_John_1766","E000008","Earle","John","m","23oct1766",NA,NA,"Q1699201","John B. Earle",NA,NA
"US_Gillespie_James_9999","G000196","Gillespie","James","m",NA,NA,NA,"Q974466","James Gillespie (U.S. politician)",NA,NA
"US_Griffin_Thomas_9999","G000467","Griffin","Thomas","m",NA,NA,NA,"Q2424334","Thomas Griffin (politician)",NA,NA
"US_Griswold_Gaylord_1767","G000482","Griswold","Gaylord","m","18dec1767",NA,NA,"Q2913240","Gaylord Griswold",NA,NA
"US_Hammond_Samuel_1757","H000133","Hammond","Samuel","m","21sep1757",NA,NA,"Q2218348","Samuel Hammond",NA,NA
"US_Hampton_Wade_9999","H000140","Hampton","Wade","m",NA,NA,NA,"Q266695","Wade Hampton I",NA,NA
"US_Hiester_Daniel_1747","H000570","Hiester","Daniel","m","25jun1747",NA,NA,"Q1203858","Daniel Hiester",NA,NA
"US_Hoge_John_1760","H000695","Hoge","John","m","10sep1760",NA,NA,"Q6239524","John Hoge",NA,NA
"US_Hunt_Samuel_1765","H000976","Hunt","Samuel","m","08jul1765",NA,NA,"Q1276208","Samuel Hunt (New Hampshire politician)",NA,NA
"US_Larned_Simon_1753","L000097","Larned","Simon","m","03aug1753",NA,NA,"Q2287657","Simon Larned",NA,NA
"US_Lewis_Thomas_9999","L000294","Lewis","Thomas","m",NA,NA,NA,"Q1311499","Thomas Lewis Jr.",NA,NA
"US_Lowndes_Thomas_1766","L000482","Lowndes","Thomas","m","22jan1766",NA,NA,"Q2425864","Thomas Lowndes (congressman)",NA,NA
"US_Maclay_Samuel_1741","M000029","Maclay","Samuel","m","17jun1741",NA,NA,"Q2218628","Samuel Maclay",NA,NA
"US_McCord_Andrew_9999","M000359","McCord","Andrew","m",NA,NA,NA,"Q723180","Andrew McCord",NA,NA
"US_Mitchell_Nahum_1769","M000824","Mitchell","Nahum","m","12feb1769",NA,NA,"Q1963764","Nahum Mitchell",NA,NA
"US_Mott_James_1739","M001039","Mott","James","m","18jan1739",NA,NA,"Q1680861","James Mott (New Jersey politician)",NA,NA
"US_Palmer_Beriah_9999","P000036","Palmer","Beriah","m",NA,NA,NA,"Q1972930","Beriah Palmer",NA,NA
"US_Paterson_John_9999","P000101","Paterson","John","m",NA,NA,NA,"Q3388847","John Paterson (New York politician)",NA,NA
"US_Phelps_Oliver_1749","P000298","Phelps","Oliver","m","21oct1749",NA,NA,"Q7087756","Oliver Phelps (politician)",NA,NA
"US_Plater_Thomas_1769","P000378","Plater","Thomas","m","09may1769",NA,NA,"Q895790","Thomas Plater",NA,NA
"US_Potter_Samuel_1753","P000468","Potter","Samuel","m","29jun1753",NA,NA,"Q431949","Samuel J. Potter",NA,NA
"US_Purviance_Samuel_1774","P000577","Purviance","Samuel","m","07jan1774",NA,NA,"Q2218126","Samuel D. Purviance",NA,NA
"US_Skinner_Thomson_1752","S000471","Skinner","Thomson","m","24may1752",NA,NA,"Q2428699","Thomson J. Skinner",NA,NA
"US_Smith_Israel_1759","S000557","Smith","Israel","m","04apr1759",NA,NA,"Q328445","Israel Smith",NA,NA
"US_Smith_John_9999-1","S000567","Smith","John","m",NA,NA,NA,"Q541460","John Smith (Ohio politician, died 1824)",NA,NA
"US_Stewart_John_9999","S000912","Stewart","John","m",NA,NA,NA,"Q13219831","John Stewart (Pennsylvania politician)",NA,NA
"US_Thatcher_Samuel_1776","T000143","Thatcher","Samuel","m","01jul1776",NA,NA,"Q1558755","Samuel Thatcher",NA,NA
"US_Tibbits_George_1763","T000262","Tibbits","George","m","14jan1763",NA,NA,"Q1508356","George Tibbits",NA,NA
"US_Trigg_John_9999","T000370","Trigg","John","m",NA,NA,NA,"Q1683567","John Johns Trigg",NA,NA
"US_vanHorne_Isaac_1754","V000045","vanHorne","Isaac","m","13jan1754",NA,NA,"Q13219845","Isaac Van Horne",NA,NA
"US_Venable_Abraham_1758","V000083","Venable","Abraham","m","20nov1758",NA,NA,"Q329740","Abraham B. Venable",NA,NA
"US_White_Samuel_9999","W000392","White","Samuel","m",NA,NA,NA,"Q443094","Samuel White (Delaware politician)",NA,NA
"US_Williams_Lemuel_1747","W000526","Williams","Lemuel","m","18jun1747",NA,NA,"Q1470256","Lemuel Williams",NA,NA
"US_Armstrong_John_1758","A000282","Armstrong","John","m","25nov1758",NA,NA,"Q1381657","John Armstrong Jr.",NA,NA
"US_Howland_Benjamin_1755","H000870","Howland","Benjamin","m","27jul1755",NA,NA,"Q432864","Benjamin Howland",NA,NA
"US_Moore_Andrew_9999","M000891","Moore","Andrew","m",NA,NA,NA,"Q506358","Andrew Moore (politician)",NA,NA
"US_Alexander_Nathaniel_1756","A000100","Alexander","Nathaniel","m","05mar1756",NA,NA,"Q888330","Nathaniel Alexander (governor)",NA,NA
"US_Anderson_Isaac_1760","A000191","Anderson","Isaac","m","23nov1760",NA,NA,"Q6075856","Isaac Anderson (congressman)",NA,NA
"US_Archer_John_1741","A000272","Archer","John","m","05may1741",NA,NA,"Q2119983","John Archer (American politician)",NA,NA
"US_Baldwin_Abraham_1754","B000084","Baldwin","Abraham","m","22nov1754",NA,NA,"Q329766","Abraham Baldwin",NA,NA
"US_Bedinger_George_1756","B000301","Bedinger","George","m","10dec1756",NA,NA,"Q1507809","George M. Bedinger",NA,NA
"US_Betton_Silas_1768","B000425","Betton","Silas","m","26aug1768",NA,NA,"Q374166","Silas Betton",NA,NA
"US_Bishop_Phanuel_1739","B000488","Bishop","Phanuel","m","03sep1739",NA,NA,"Q2084938","Phanuel Bishop",NA,NA
"US_Bryan_Joseph_1773","B000989","Bryan","Joseph","m","18aug1773",NA,NA,"Q1706694","Joseph Bryan",NA,NA
"US_Casey_Levi_9999","C000226","Casey","Levi","m",NA,NA,NA,"Q1821849","Levi Casey (politician)",NA,NA
"US_Clark_Christopher_9999","C000424","Clark","Christopher","m",NA,NA,NA,"Q74355","Christopher H. Clark",NA,NA
"US_Conrad_Frederick_9999","C000704","Conrad","Frederick","m",NA,NA,NA,"Q5497567","Frederick Conrad",NA,NA
"US_Covington_Leonard_1768","C000817","Covington","Leonard","m","30oct1768",NA,NA,"Q576801","Leonard Covington",NA,NA
"US_Dickson_William_1770","D000333","Dickson","William","m","05may1770",NA,NA,"Q1654107","William Dickson (congressman)",NA,NA
"US_Dwight_Theodore_1764","D000582","Dwight","Theodore","m","15dec1764",NA,NA,"Q1364108","Theodore Dwight (lawyer)",NA,NA
"US_Early_Peter_1773","E000014","Early","Peter","m","20jun1773",NA,NA,"Q2074623","Peter Early",NA,NA
"US_Ellis_Caleb_1767","E000130","Ellis","Caleb","m","16apr1767",NA,NA,"Q657500","Caleb Ellis",NA,NA
"US_Elmer_Ebenezer_1752","E000154","Elmer","Ebenezer","m","23aug1752",NA,NA,"Q1278633","Ebenezer Elmer",NA,NA
"US_Fenner_James_1771","F000074","Fenner","James","m","22jan1771",NA,NA,"Q880519","James Fenner",NA,NA
"US_Fowler_John_9999","F000322","Fowler","John","m",NA,NA,NA,"Q1700097","John Fowler (politician)",NA,NA
"US_Goddard_Calvin_1768","G000248","Goddard","Calvin","m","17jul1768",NA,NA,"Q1027656","Calvin Goddard (politician)",NA,NA
"US_Griswold_Roger_1762","G000488","Griswold","Roger","m","21may1762",NA,NA,"Q680830","Roger Griswold",NA,NA
"US_Halsey_Silas_1743","H000090","Halsey","Silas","m","06oct1743",NA,NA,"Q3610119","Silas Halsey",NA,NA
"US_Hamilton_John_1754","H000111","Hamilton","John","m","25nov1754",NA,NA,"Q13219639","John Hamilton (congressman)",NA,NA
"US_Hanna_John_9999","H000161","Hanna","John","m",NA,NA,NA,"Q6217717","John A. Hanna",NA,NA
"US_Hastings_Seth_1762","H000331","Hastings","Seth","m","08apr1762",NA,NA,"Q2274757","Seth Hastings",NA,NA
"US_Hough_David_1753","H000811","Hough","David","m","13mar1753",NA,NA,"Q1174770","David Hough (politician)",NA,NA
"US_Kitchell_Aaron_1744","K000246","Kitchell","Aaron","m","10jul1744",NA,NA,"Q302196","Aaron Kitchell",NA,NA
"US_Livingston_Henry_9999","L000367","Livingston","Henry","m",NA,NA,NA,"Q1282034","Henry W. Livingston",NA,NA
"US_Lower_Christian_1740","L000478","Lower","Christian","m","07jan1740",NA,NA,"Q5109863","Christian Lower",NA,NA
"US_Lucas_John_1758","L000492","Lucas","John","m","14aug1758",NA,NA,"Q3170532","John Baptiste Charles Lucas",NA,NA
"US_Magruder_Patrick_9999","M000057","Magruder","Patrick","m",NA,NA,NA,"Q709047","Patrick Magruder",NA,NA
"US_McFarlan_Duncan_9999","M000437","McFarlan","Duncan","m",NA,NA,NA,"Q1265433","Duncan McFarlan",NA,NA
"US_Mead_Cowles_1776","M000614","Mead","Cowles","m","18oct1776",NA,NA,"Q970707","Cowles Mead",NA,NA
"US_Meriwether_David_1755","M000649","Meriwether","David","m","10apr1755",NA,NA,"Q1175651","David Meriwether (Georgia politician)",NA,NA
"US_Nicholson_Joseph_1770","N000100","Nicholson","Joseph","m","15may1770",NA,NA,"Q2655517","Joseph Hopper Nicholson",NA,NA
"US_Olin_Gideon_1743","O000067","Olin","Gideon","m","02nov1743",NA,NA,"Q1523133","Gideon Olin",NA,NA
"US_Randolph_Thomas_1768","R000051","Randolph","Thomas","m","01oct1768",NA,NA,"Q881117","Thomas Mann Randolph Jr.",NA,NA
"US_Sailly_Peter_1754","S000015","Sailly","Peter","m","20apr1754",NA,NA,"Q2040024","Peter Sailly",NA,NA
"US_Sandford_Thomas_9999","S000041","Sandford","Thomas","m",NA,NA,NA,"Q2427032","Thomas Sandford",NA,NA
"US_Schuneman_Martin_1764","S000149","Schuneman","Martin","m","10feb1764",NA,NA,"Q1107759","Martin G. Schuneman",NA,NA
"US_Smith_Daniel_1748","S000524","Smith","Daniel","m","29oct1748",NA,NA,"Q343267","Daniel Smith (surveyor)",NA,NA
"US_Smith_John_1765","S000570","Smith","John","m","12feb1765",NA,NA,"Q884572","John Cotton Smith",NA,NA
"US_Smith_OBrien_1784","S000598","Smith","OBrien","m","31jul1784",NA,NA,"Q1606683","O'Brien Smith",NA,NA
"US_Spalding_Thomas_1774","S000698","Spalding","Thomas","m","26mar1774",NA,NA,"Q2427376","Thomas Spalding",NA,NA
"US_Stanton_Joseph_1739","S000805","Stanton","Joseph","m","19jul1739",NA,NA,"Q431857","Joseph Stanton Jr.",NA,NA
"US_Sumter_Thomas_1734","S001073","Sumter","Thomas","m","14aug1734",NA,NA,"Q328197","Thomas Sumter",NA,NA
"US_Tenney_Samuel_1748","T000127","Tenney","Samuel","m","27nov1748",NA,NA,"Q2218893","Samuel Tenney",NA,NA
"US_Thompson_Philip_1766","T000213","Thompson","Philip","m","26mar1766",NA,NA,"Q1559995","Philip R. Thompson",NA,NA
"US_Thruston_Buckner_1763","T000249","Thruston","Buckner","m","09feb1763",NA,NA,"Q744435","Buckner Thruston",NA,NA
"US_Wadsworth_Peleg_1748","W000014","Wadsworth","Peleg","m","06may1748",NA,NA,"Q2067953","Peleg Wadsworth",NA,NA
"US_Walton_Matthew_9999","W000116","Walton","Matthew","m",NA,NA,NA,"Q1909622","Matthew Walton",NA,NA
"US_Whitehill_John_1729","W000403","Whitehill","John","m","11dec1729",NA,NA,"Q13219856","John Whitehill (representative)",NA,NA
"US_Wickes_Eliphalet_1769","W000440","Wickes","Eliphalet","m","01apr1769",NA,NA,"Q1329607","Eliphalet Wickes",NA,NA
"US_Williams_Nathan_1773","W000531","Williams","Nathan","m","19dec1773",NA,NA,"Q2913186","Nathan Williams (politician)",NA,NA
"US_Winston_Joseph_1746","W000642","Winston","Joseph","m","17jun1746",NA,NA,"Q1306824","Joseph Winston",NA,NA
"US_Wynns_Thomas_9999","W000786","Wynns","Thomas","m",NA,NA,NA,"Q1348731","Thomas Wynns",NA,NA
"US_Milledge_John_9999","M000712","Milledge","John","m",NA,NA,NA,"Q885464","John Milledge",NA,NA
